geo_id,tract_name,hs_grad_or_higher,bachelors_or_higher,bachelors_degree,graduate_degree,year
1400000US17031839700,"Census Tract 8397, Cook County, Illinois",3032,1800,1173,627,2021
1400000US17031839800,"Census Tract 8398, Cook County, Illinois",1719,1031,513,518,2021
1400000US17031839900,"Census Tract 8399, Cook County, Illinois",3236,1770,965,805,2021
1400000US17031840000,"Census Tract 8400, Cook County, Illinois",1585,834,473,361,2021
1400000US17031840100,"Census Tract 8401, Cook County, Illinois",1923,632,397,235,2021
1400000US17031840200,"Census Tract 8402, Cook County, Illinois",1041,404,278,126,2021
1400000US17031840300,"Census Tract 8403, Cook County, Illinois",1583,547,301,246,2021
1400000US17031840400,"Census Tract 8404, Cook County, Illinois",2070,779,405,374,2021
1400000US17031840700,"Census Tract 8407, Cook County, Illinois",1780,920,689,231,2021
1400000US17031840800,"Census Tract 8408, Cook County, Illinois",1232,271,271,0,2021
1400000US17031841000,"Census Tract 8410, Cook County, Illinois",852,611,306,305,2021
1400000US17031841100,"Census Tract 8411, Cook County, Illinois",3188,1667,1028,639,2021
1400000US17031841200,"Census Tract 8412, Cook County, Illinois",2264,901,540,361,2021
1400000US17031841300,"Census Tract 8413, Cook County, Illinois",2309,1182,780,402,2021
1400000US17031841500,"Census Tract 8415, Cook County, Illinois",1128,261,149,112,2021
1400000US17031841700,"Census Tract 8417, Cook County, Illinois",543,130,87,43,2021
1400000US17031841800,"Census Tract 8418, Cook County, Illinois",1408,349,248,101,2021
1400000US17031841900,"Census Tract 8419, Cook County, Illinois",2909,2071,893,1178,2021
1400000US17031842000,"Census Tract 8420, Cook County, Illinois",1144,533,295,238,2021
1400000US17031842100,"Census Tract 8421, Cook County, Illinois",3417,642,264,378,2021
1400000US17031842200,"Census Tract 8422, Cook County, Illinois",3005,2288,1302,986,2021
1400000US17031842300,"Census Tract 8423, Cook County, Illinois",3096,2338,1533,805,2021
1400000US17031842400,"Census Tract 8424, Cook County, Illinois",2044,839,664,175,2021
1400000US17031842500,"Census Tract 8425, Cook County, Illinois",862,134,52,82,2021
1400000US17031842600,"Census Tract 8426, Cook County, Illinois",2459,820,495,325,2021
1400000US17031842800,"Census Tract 8428, Cook County, Illinois",2685,554,487,67,2021
1400000US17031842900,"Census Tract 8429, Cook County, Illinois",1553,503,283,220,2021
1400000US17031843000,"Census Tract 8430, Cook County, Illinois",1187,153,130,23,2021
1400000US17031843100,"Census Tract 8431, Cook County, Illinois",739,198,98,100,2021
1400000US17031843200,"Census Tract 8432, Cook County, Illinois",1425,586,330,256,2021
1400000US17031843300,"Census Tract 8433, Cook County, Illinois",833,177,90,87,2021
1400000US17031843400,"Census Tract 8434, Cook County, Illinois",603,27,27,0,2021
1400000US17031843500,"Census Tract 8435, Cook County, Illinois",4444,232,225,7,2021
1400000US17031843600,"Census Tract 8436, Cook County, Illinois",2007,1116,759,357,2021
1400000US17031843700,"Census Tract 8437, Cook County, Illinois",1558,1221,595,626,2021
1400000US17031843800,"Census Tract 8438, Cook County, Illinois",915,148,90,58,2021
1400000US17031843900,"Census Tract 8439, Cook County, Illinois",2136,963,581,382,2021
1400000US17031844600,"Census Tract 8446, Cook County, Illinois",1592,425,274,151,2021
1400000US17031844700,"Census Tract 8447, Cook County, Illinois",835,164,143,21,2021
1400000US17031980000,"Census Tract 9800, Cook County, Illinois",0,0,0,0,2021
1400000US17031980100,"Census Tract 9801, Cook County, Illinois",0,0,0,0,2021
1400000US17031990000,"Census Tract 9900, Cook County, Illinois",0,0,0,0,2021
1400000US17031010100,Census Tract 101; Cook County; Illinois,2830,1690,1036,654,2022
1400000US17031010201,Census Tract 102.01; Cook County; Illinois,3991,1654,717,937,2022
1400000US17031010202,Census Tract 102.02; Cook County; Illinois,1789,954,645,309,2022
1400000US17031010300,Census Tract 103; Cook County; Illinois,4635,2663,1728,935,2022
1400000US17031010400,Census Tract 104; Cook County; Illinois,2646,1607,1107,500,2022
1400000US17031010501,Census Tract 105.01; Cook County; Illinois,3126,2048,1305,743,2022
1400000US17031010502,Census Tract 105.02; Cook County; Illinois,2087,1443,798,645,2022
1400000US17031010503,Census Tract 105.03; Cook County; Illinois,1098,505,240,265,2022
1400000US17031010600,Census Tract 106; Cook County; Illinois,4433,3102,1937,1165,2022
1400000US17031010701,Census Tract 107.01; Cook County; Illinois,2319,1298,812,486,2022
1400000US17031010702,Census Tract 107.02; Cook County; Illinois,2322,1158,751,407,2022
1400000US17031020100,Census Tract 201; Cook County; Illinois,2628,1092,736,356,2022
1400000US17031020200,Census Tract 202; Cook County; Illinois,3597,2235,1183,1052,2022
1400000US17031020301,Census Tract 203.01; Cook County; Illinois,3531,2016,1264,752,2022
1400000US17031020302,Census Tract 203.02; Cook County; Illinois,3256,1780,1010,770,2022
1400000US17031020400,Census Tract 204; Cook County; Illinois,2650,1571,943,628,2022
1400000US17031020500,Census Tract 205; Cook County; Illinois,3660,1209,759,450,2022
1400000US17031020601,Census Tract 206.01; Cook County; Illinois,2962,1787,1081,706,2022
1400000US17031020602,Census Tract 206.02; Cook County; Illinois,2903,1876,1373,503,2022
1400000US17031020701,Census Tract 207.01; Cook County; Illinois,1208,831,371,460,2022
1400000US17031020702,Census Tract 207.02; Cook County; Illinois,3896,1489,840,649,2022
1400000US17031020801,Census Tract 208.01; Cook County; Illinois,3764,1382,913,469,2022
1400000US17031020802,Census Tract 208.02; Cook County; Illinois,3607,1686,1125,561,2022
1400000US17031020901,Census Tract 209.01; Cook County; Illinois,3125,1361,829,532,2022
1400000US17031020902,Census Tract 209.02; Cook County; Illinois,2724,968,635,333,2022
1400000US17031030101,Census Tract 301.01; Cook County; Illinois,2677,1159,761,398,2022
1400000US17031030102,Census Tract 301.02; Cook County; Illinois,2079,1311,732,579,2022
1400000US17031030103,Census Tract 301.03; Cook County; Illinois,1186,739,473,266,2022
1400000US17031030104,Census Tract 301.04; Cook County; Illinois,1088,671,276,395,2022
1400000US17031030200,Census Tract 302; Cook County; Illinois,3991,2837,1471,1366,2022
1400000US17031030300,Census Tract 303; Cook County; Illinois,2278,1079,656,423,2022
1400000US17031030400,Census Tract 304; Cook County; Illinois,2118,1222,600,622,2022
1400000US17031030500,Census Tract 305; Cook County; Illinois,4879,3629,2149,1480,2022
1400000US17031030601,Census Tract 306.01; Cook County; Illinois,2473,1315,769,546,2022
1400000US17031030603,Census Tract 306.03; Cook County; Illinois,1635,901,508,393,2022
1400000US17031030604,Census Tract 306.04; Cook County; Illinois,2411,1720,900,820,2022
1400000US17031030701,Census Tract 307.01; Cook County; Illinois,1142,564,359,205,2022
1400000US17031030702,Census Tract 307.02; Cook County; Illinois,1947,1345,631,714,2022
1400000US17031030703,Census Tract 307.03; Cook County; Illinois,2407,1553,859,694,2022
1400000US17031030706,Census Tract 307.06; Cook County; Illinois,2247,1488,694,794,2022
1400000US17031030800,Census Tract 308; Cook County; Illinois,3292,2588,1118,1470,2022
1400000US17031030900,Census Tract 309; Cook County; Illinois,2450,1935,1131,804,2022
1400000US17031031000,Census Tract 310; Cook County; Illinois,2961,2397,1333,1064,2022
1400000US17031031100,Census Tract 311; Cook County; Illinois,3923,2617,1297,1320,2022
1400000US17031031200,Census Tract 312; Cook County; Illinois,3516,1715,1158,557,2022
1400000US17031031300,Census Tract 313; Cook County; Illinois,5693,2959,1784,1175,2022
1400000US17031031400,Census Tract 314; Cook County; Illinois,4004,3032,1869,1163,2022
1400000US17031031501,Census Tract 315.01; Cook County; Illinois,2612,1465,894,571,2022
1400000US17031031502,Census Tract 315.02; Cook County; Illinois,2814,1744,1219,525,2022
1400000US17031031700,Census Tract 317; Cook County; Illinois,4769,3649,2128,1521,2022
1400000US17031031800,Census Tract 318; Cook County; Illinois,1541,1147,593,554,2022
1400000US17031031900,Census Tract 319; Cook County; Illinois,1830,1475,905,570,2022
1400000US17031032100,Census Tract 321; Cook County; Illinois,5485,3383,1759,1624,2022
1400000US17031040100,Census Tract 401; Cook County; Illinois,2765,2017,1040,977,2022
1400000US17031040201,Census Tract 402.01; Cook County; Illinois,4997,3448,2008,1440,2022
1400000US17031040202,Census Tract 402.02; Cook County; Illinois,4511,2403,1565,838,2022
1400000US17031040300,Census Tract 403; Cook County; Illinois,1970,1171,619,552,2022
1400000US17031040401,Census Tract 404.01; Cook County; Illinois,2431,1713,829,884,2022
1400000US17031040402,Census Tract 404.02; Cook County; Illinois,3961,3082,2175,907,2022
1400000US17031040600,Census Tract 406; Cook County; Illinois,2142,1723,886,837,2022
1400000US17031040700,Census Tract 407; Cook County; Illinois,2624,2069,1096,973,2022
1400000US17031040800,Census Tract 408; Cook County; Illinois,1279,952,568,384,2022
1400000US17031040900,Census Tract 409; Cook County; Illinois,1588,1223,756,467,2022
1400000US17031050100,Census Tract 501; Cook County; Illinois,1878,1575,850,725,2022
1400000US17031050200,Census Tract 502; Cook County; Illinois,3497,2962,1678,1284,2022
1400000US17031050300,Census Tract 503; Cook County; Illinois,2053,1402,817,585,2022
1400000US17031050500,Census Tract 505; Cook County; Illinois,3502,2960,1510,1450,2022
1400000US17031050600,Census Tract 506; Cook County; Illinois,1731,1508,956,552,2022
1400000US17031050700,Census Tract 507; Cook County; Illinois,1089,967,588,379,2022
1400000US17031050800,Census Tract 508; Cook County; Illinois,840,634,374,260,2022
1400000US17031050900,Census Tract 509; Cook County; Illinois,977,755,411,344,2022
1400000US17031051000,Census Tract 510; Cook County; Illinois,1201,983,593,390,2022
1400000US17031051100,Census Tract 511; Cook County; Illinois,1221,1001,596,405,2022
1400000US17031051200,Census Tract 512; Cook County; Illinois,1135,1005,582,423,2022
1400000US17031051300,Census Tract 513; Cook County; Illinois,1936,1665,980,685,2022
1400000US17031051400,Census Tract 514; Cook County; Illinois,1652,1226,830,396,2022
1400000US17031060100,Census Tract 601; Cook County; Illinois,2196,1978,1107,871,2022
1400000US17031060200,Census Tract 602; Cook County; Illinois,1720,1409,760,649,2022
1400000US17031060300,Census Tract 603; Cook County; Illinois,2116,1598,955,643,2022
1400000US17031060400,Census Tract 604; Cook County; Illinois,2596,2228,1331,897,2022
1400000US17031060500,Census Tract 605; Cook County; Illinois,830,537,390,147,2022
1400000US17031060800,Census Tract 608; Cook County; Illinois,4418,3435,1999,1436,2022
1400000US17031060900,Census Tract 609; Cook County; Illinois,5625,4703,2636,2067,2022
1400000US17031061000,Census Tract 610; Cook County; Illinois,1567,1334,880,454,2022
1400000US17031061100,Census Tract 611; Cook County; Illinois,923,771,521,250,2022
1400000US17031061200,Census Tract 612; Cook County; Illinois,1366,1157,742,415,2022
1400000US17031061500,Census Tract 615; Cook County; Illinois,1448,1239,752,487,2022
1400000US17031061800,Census Tract 618; Cook County; Illinois,921,704,463,241,2022
1400000US17031061901,Census Tract 619.01; Cook County; Illinois,3041,2285,1608,677,2022
1400000US17031061902,Census Tract 619.02; Cook County; Illinois,3902,3372,1766,1606,2022
1400000US17031062000,Census Tract 620; Cook County; Illinois,2158,1897,1264,633,2022
1400000US17031062100,Census Tract 621; Cook County; Illinois,2516,2146,1366,780,2022
1400000US17031062200,Census Tract 622; Cook County; Illinois,2013,1825,932,893,2022
1400000US17031062300,Census Tract 623; Cook County; Illinois,904,843,339,504,2022
1400000US17031062400,Census Tract 624; Cook County; Illinois,1252,1085,744,341,2022
1400000US17031062500,Census Tract 625; Cook County; Illinois,965,811,476,335,2022
1400000US17031062600,Census Tract 626; Cook County; Illinois,1532,1390,649,741,2022
1400000US17031062700,Census Tract 627; Cook County; Illinois,2187,1987,1097,890,2022
1400000US17031062800,Census Tract 628; Cook County; Illinois,2479,2253,1386,867,2022
1400000US17031062900,Census Tract 629; Cook County; Illinois,2978,2497,1442,1055,2022
1400000US17031063000,Census Tract 630; Cook County; Illinois,2460,2209,1357,852,2022
1400000US17031063100,Census Tract 631; Cook County; Illinois,1733,1572,786,786,2022
1400000US17031063200,Census Tract 632; Cook County; Illinois,5474,4883,2649,2234,2022
1400000US17031063301,Census Tract 633.01; Cook County; Illinois,2158,1859,935,924,2022
1400000US17031063302,Census Tract 633.02; Cook County; Illinois,3384,3058,1645,1413,2022
1400000US17031063303,Census Tract 633.03; Cook County; Illinois,1112,908,325,583,2022
1400000US17031063400,Census Tract 634; Cook County; Illinois,1469,1264,762,502,2022
1400000US17031070101,Census Tract 701.01; Cook County; Illinois,3526,2911,1452,1459,2022
1400000US17031070102,Census Tract 701.02; Cook County; Illinois,2259,2023,1050,973,2022
1400000US17031070103,Census Tract 701.03; Cook County; Illinois,924,806,391,415,2022
1400000US17031070200,Census Tract 702; Cook County; Illinois,3019,2450,1515,935,2022
1400000US17031070300,Census Tract 703; Cook County; Illinois,2405,2320,1438,882,2022
1400000US17031070400,Census Tract 704; Cook County; Illinois,2116,1924,991,933,2022
1400000US17031070500,Census Tract 705; Cook County; Illinois,2281,1888,1013,875,2022
1400000US17031070600,Census Tract 706; Cook County; Illinois,2166,2016,1036,980,2022
1400000US17031070700,Census Tract 707; Cook County; Illinois,2595,2107,1054,1053,2022
1400000US17031071000,Census Tract 710; Cook County; Illinois,1723,1531,776,755,2022
1400000US17031071100,Census Tract 711; Cook County; Illinois,1655,1535,880,655,2022
1400000US17031071200,Census Tract 712; Cook County; Illinois,1727,1579,880,699,2022
1400000US17031071300,Census Tract 713; Cook County; Illinois,2929,2678,1035,1643,2022
1400000US17031071400,Census Tract 714; Cook County; Illinois,3553,3131,1744,1387,2022
1400000US17031071500,Census Tract 715; Cook County; Illinois,5146,4502,2602,1900,2022
1400000US17031071600,Census Tract 716; Cook County; Illinois,1211,1034,525,509,2022
1400000US17031071700,Census Tract 717; Cook County; Illinois,1066,877,373,504,2022
1400000US17031071800,Census Tract 718; Cook County; Illinois,1928,1643,904,739,2022
1400000US17031080100,Census Tract 801; Cook County; Illinois,5820,4996,2438,2558,2022
1400000US17031080201,Census Tract 802.01; Cook County; Illinois,2983,2466,1284,1182,2022
1400000US17031080202,Census Tract 802.02; Cook County; Illinois,3305,2947,1469,1478,2022
1400000US17031080300,Census Tract 803; Cook County; Illinois,4445,3884,2168,1716,2022
1400000US17031080400,Census Tract 804; Cook County; Illinois,2969,1989,877,1112,2022
1400000US17031081000,Census Tract 810; Cook County; Illinois,5781,4155,2493,1662,2022
1400000US17031081100,Census Tract 811; Cook County; Illinois,3400,2774,1637,1137,2022
1400000US17031081201,Census Tract 812.01; Cook County; Illinois,3705,3211,1614,1597,2022
1400000US17031081202,Census Tract 812.02; Cook County; Illinois,3053,2776,1414,1362,2022
1400000US17031081300,Census Tract 813; Cook County; Illinois,5134,4284,1835,2449,2022
1400000US17031081401,Census Tract 814.01; Cook County; Illinois,1736,1408,591,817,2022
1400000US17031081402,Census Tract 814.02; Cook County; Illinois,4542,4176,1520,2656,2022
1400000US17031081403,Census Tract 814.03; Cook County; Illinois,7468,7007,3268,3739,2022
1400000US17031081500,Census Tract 815; Cook County; Illinois,4240,3923,2108,1815,2022
1400000US17031081600,Census Tract 816; Cook County; Illinois,3220,2924,1594,1330,2022
1400000US17031081700,Census Tract 817; Cook County; Illinois,4293,3882,2204,1678,2022
1400000US17031081800,Census Tract 818; Cook County; Illinois,10277,9655,5273,4382,2022
1400000US17031081900,Census Tract 819; Cook County; Illinois,855,733,362,371,2022
1400000US17031090100,Census Tract 901; Cook County; Illinois,2492,1333,850,483,2022
1400000US17031090200,Census Tract 902; Cook County; Illinois,4566,2638,1862,776,2022
1400000US17031090300,Census Tract 903; Cook County; Illinois,966,585,479,106,2022
1400000US17031100100,Census Tract 1001; Cook County; Illinois,3907,1914,858,1056,2022
1400000US17031100200,Census Tract 1002; Cook County; Illinois,4918,2390,1581,809,2022
