geo_id,tract_name,labor_force_population,unemployment_rate,mean_commute_minutes,median_household_income,per_capita_income,poverty_rate,year
1400000US17031831200,"Census Tract 8312, Cook County, Illinois",3795,4.7,38.7,39180,19830,17.2,2019
1400000US17031831300,"Census Tract 8313, Cook County, Illinois",911,10.5,38.9,46333,29445,10.8,2019
1400000US17031831400,"Census Tract 8314, Cook County, Illinois",2481,6.3,32.2,33776,17279,21.9,2019
1400000US17031831500,"Census Tract 8315, Cook County, Illinois",2972,5.2,39.3,58798,24806,8.9,2019
1400000US17031831600,"Census Tract 8316, Cook County, Illinois",6426,7.8,34,47042,25272,8.3,2019
1400000US17031831700,"Census Tract 8317, Cook County, Illinois",1956,10.3,40.8,62130,26993,12,2019
1400000US17031831800,"Census Tract 8318, Cook County, Illinois",5226,5.8,32.7,55368,28326,12.5,2019
1400000US17031831900,"Census Tract 8319, Cook County, Illinois",2713,1.4,34,131500,82150,4.7,2019
1400000US17031832000,"Census Tract 8320, Cook County, Illinois",1534,5.7,35.4,121500,75317,12,2019
1400000US17031832100,"Census Tract 8321, Cook County, Illinois",3242,3.9,35.7,76193,54967,13.6,2019
1400000US17031832200,"Census Tract 8322, Cook County, Illinois",2617,0.9,33.8,109701,79426,7.1,2019
1400000US17031832300,"Census Tract 8323, Cook County, Illinois",1617,1.9,33.4,120052,72845,5.9,2019
1400000US17031832400,"Census Tract 8324, Cook County, Illinois",2636,2.9,34.1,100972,62696,7,2019
1400000US17031832500,"Census Tract 8325, Cook County, Illinois",2827,3.5,34,148802,94961,9,2019
1400000US17031832600,"Census Tract 8326, Cook County, Illinois",3336,1,30.7,152328,103638,7,2019
1400000US17031832900,"Census Tract 8329, Cook County, Illinois",1935,9.9,30.5,63527,44788,29.2,2019
1400000US17031833000,"Census Tract 8330, Cook County, Illinois",3851,4.8,24.3,151028,98399,11.6,2019
1400000US17031833100,"Census Tract 8331, Cook County, Illinois",6356,2,26.4,132391,87259,8.9,2019
1400000US17031833300,"Census Tract 8333, Cook County, Illinois",2568,4.8,27.4,56136,38988,40.2,2019
1400000US17031833900,"Census Tract 8339, Cook County, Illinois",1802,14.9,40.9,32237,17347,36.9,2019
1400000US17031834000,"Census Tract 8340, Cook County, Illinois",2361,13.3,40.7,45822,19384,27.2,2019
1400000US17031834200,"Census Tract 8342, Cook County, Illinois",3621,10.4,45.9,65459,32277,15.8,2019
1400000US17031834300,"Census Tract 8343, Cook County, Illinois",5206,15.4,47.8,42517,26152,26.5,2019
1400000US17031834400,"Census Tract 8344, Cook County, Illinois",3398,12.9,38.7,55341,27657,17.8,2019
1400000US17031834500,"Census Tract 8345, Cook County, Illinois",816,18.5,38.1,32756,17665,24.7,2019
1400000US17031834600,"Census Tract 8346, Cook County, Illinois",1407,16.8,33.3,27631,24177,33.8,2019
1400000US17031834700,"Census Tract 8347, Cook County, Illinois",1033,24.7,27.7,23125,19922,42.2,2019
1400000US17031834800,"Census Tract 8348, Cook County, Illinois",1400,29.6,32.4,18636,16215,44.3,2019
1400000US17031834900,"Census Tract 8349, Cook County, Illinois",1207,33.6,36.6,17522,12540,55,2019
1400000US17031835000,"Census Tract 8350, Cook County, Illinois",4178,25.3,40.4,27849,17546,33,2019
1400000US17031835100,"Census Tract 8351, Cook County, Illinois",3789,9.1,33.2,41938,16339,16.9,2019
1400000US17031835200,"Census Tract 8352, Cook County, Illinois",1633,9.9,32.1,50900,27010,9.4,2019
1400000US17031835500,"Census Tract 8355, Cook County, Illinois",1182,23.1,37.9,23922,16253,40.1,2019
1400000US17031835600,"Census Tract 8356, Cook County, Illinois",746,27.5,33.2,23571,15763,19.2,2019
1400000US17031835700,"Census Tract 8357, Cook County, Illinois",216,45.9,,49880,16172,0,2019
1400000US17031835800,"Census Tract 8358, Cook County, Illinois",1242,16.4,37.8,66944,26138,36.5,2019
1400000US17031835900,"Census Tract 8359, Cook County, Illinois",2445,13.2,32.5,20139,25585,39.7,2019
1400000US17031836000,"Census Tract 8360, Cook County, Illinois",2078,14.5,43.9,65463,30118,29.5,2019
1400000US17031836100,"Census Tract 8361, Cook County, Illinois",1408,17.3,36.2,25451,17879,42,2019
1400000US17031836200,"Census Tract 8362, Cook County, Illinois",1451,14.5,17.8,,15060,24,2019
1400000US17031836300,"Census Tract 8363, Cook County, Illinois",1280,11.4,26.4,52440,33060,22.5,2019
1400000US17031836400,"Census Tract 8364, Cook County, Illinois",2748,18.5,31.4,27210,25178,32.7,2019
1400000US17031836500,"Census Tract 8365, Cook County, Illinois",1372,12.8,43.9,45930,22913,16.2,2019
1400000US17031836600,"Census Tract 8366, Cook County, Illinois",1978,7.8,37.9,48313,23032,19.7,2019
1400000US17031836700,"Census Tract 8367, Cook County, Illinois",1737,9.9,30.7,30783,21064,36.6,2019
1400000US17031836800,"Census Tract 8368, Cook County, Illinois",1587,16.8,31.1,12905,9831,66.3,2019
1400000US17031836900,"Census Tract 8369, Cook County, Illinois",853,12.5,37.6,27904,16675,36.8,2019
1400000US17031837000,"Census Tract 8370, Cook County, Illinois",1279,14.2,37.3,32083,15892,42.7,2019
1400000US17031837100,"Census Tract 8371, Cook County, Illinois",1194,15.1,35.7,21507,23425,28.7,2019
1400000US17031837300,"Census Tract 8373, Cook County, Illinois",1771,17.5,34.8,27656,13924,37.7,2019
1400000US17031837400,"Census Tract 8374, Cook County, Illinois",1845,23.7,42,39231,17762,38.7,2019
1400000US17031837800,"Census Tract 8378, Cook County, Illinois",2119,8.6,30.1,59915,27852,31.8,2019
1400000US17031838000,"Census Tract 8380, Cook County, Illinois",2010,5.5,27.9,26971,29284,29.8,2019
1400000US17031838100,"Census Tract 8381, Cook County, Illinois",1510,7.5,37.2,15755,34318,44.5,2019
1400000US17031838200,"Census Tract 8382, Cook County, Illinois",1873,5.3,26.1,61458,22713,15.1,2019
1400000US17031838300,"Census Tract 8383, Cook County, Illinois",1450,3.2,30.3,95139,58471,15.5,2019
1400000US17031838600,"Census Tract 8386, Cook County, Illinois",1267,17.2,46,16829,9308,52.6,2019
1400000US17031838700,"Census Tract 8387, Cook County, Illinois",2954,18.5,36.8,25701,13438,37.3,2019
1400000US17031838800,"Census Tract 8388, Cook County, Illinois",2309,13.9,33.9,27160,17575,42,2019
1400000US17031839000,"Census Tract 8390, Cook County, Illinois",8563,6,28.3,105094,68685,18.4,2019
1400000US17031839100,"Census Tract 8391, Cook County, Illinois",7366,4.9,24.8,101000,75806,11.3,2019
1400000US17031839200,"Census Tract 8392, Cook County, Illinois",2228,7.8,29.8,35707,35769,24.3,2019
1400000US17031839500,"Census Tract 8395, Cook County, Illinois",1378,4.4,26.9,19950,35853,28.2,2019
1400000US17031839600,"Census Tract 8396, Cook County, Illinois",1419,9.9,35.6,32401,27374,24.3,2019
1400000US17031839700,"Census Tract 8397, Cook County, Illinois",4059,6.5,30.7,58974,34362,15.9,2019
1400000US17031839800,"Census Tract 8398, Cook County, Illinois",2369,3,27.8,60590,31210,14.7,2019
1400000US17031839900,"Census Tract 8399, Cook County, Illinois",3698,6.7,28,64912,35853,11,2019
1400000US17031840000,"Census Tract 8400, Cook County, Illinois",2160,4.3,25.4,85143,40519,17.4,2019
1400000US17031840100,"Census Tract 8401, Cook County, Illinois",2920,9.9,29.5,50469,21323,15.5,2019
1400000US17031840200,"Census Tract 8402, Cook County, Illinois",2005,5.1,28.3,61806,27553,14.5,2019
1400000US17031840300,"Census Tract 8403, Cook County, Illinois",2857,7,31.5,50607,25120,19.3,2019
1400000US17031840400,"Census Tract 8404, Cook County, Illinois",2558,6.5,32,44550,24019,17.4,2019
1400000US17031840700,"Census Tract 8407, Cook County, Illinois",2560,4.2,36.3,43207,18746,26.3,2019
1400000US17031840800,"Census Tract 8408, Cook County, Illinois",2269,7.4,35.3,34773,14970,38.2,2019
1400000US17031841000,"Census Tract 8410, Cook County, Illinois",932,1.2,27.6,98320,61206,19.8,2019
1400000US17031841100,"Census Tract 8411, Cook County, Illinois",6280,6.2,30.2,35723,22313,30.1,2019
1400000US17031841200,"Census Tract 8412, Cook County, Illinois",3547,6.2,33.5,45700,22149,17.5,2019
1400000US17031841300,"Census Tract 8413, Cook County, Illinois",3423,7.1,31.6,54275,29669,17.4,2019
1400000US17031841400,"Census Tract 8414, Cook County, Illinois",796,15.9,36.9,43145,24481,17.6,2019
1400000US17031841500,"Census Tract 8415, Cook County, Illinois",1957,13.7,36.2,31944,15072,31.9,2019
1400000US17031841600,"Census Tract 8416, Cook County, Illinois",466,13.2,29.8,24848,21349,28.7,2019
1400000US17031841700,"Census Tract 8417, Cook County, Illinois",1332,15.1,41,18810,14222,47.2,2019
1400000US17031841800,"Census Tract 8418, Cook County, Illinois",1763,15.7,37.5,37176,19617,30.7,2019
1400000US17031841900,"Census Tract 8419, Cook County, Illinois",6079,13.5,22.5,114350,35626,18.5,2019
1400000US17031842000,"Census Tract 8420, Cook County, Illinois",3068,6.3,19,99583,22817,18.1,2019
1400000US17031842100,"Census Tract 8421, Cook County, Illinois",5212,9.6,37.6,38603,12378,25.3,2019
1400000US17031842200,"Census Tract 8422, Cook County, Illinois",3070,1.8,27.1,86250,73772,8.4,2019
1400000US17031842300,"Census Tract 8423, Cook County, Illinois",2945,6.7,26.9,142550,77568,7.7,2019
1400000US17031842400,"Census Tract 8424, Cook County, Illinois",2425,16.4,38.8,47669,22339,23.2,2019
1400000US17031842500,"Census Tract 8425, Cook County, Illinois",1267,34.2,43.3,11146,9205,55.2,2019
1400000US17031842600,"Census Tract 8426, Cook County, Illinois",3376,4.3,35.8,76616,31482,11.8,2019
1400000US17031842800,"Census Tract 8428, Cook County, Illinois",4621,4.1,30,36439,12205,36.4,2019
1400000US17031842900,"Census Tract 8429, Cook County, Illinois",1944,10.1,33.3,20068,21528,44.1,2019
1400000US17031843000,"Census Tract 8430, Cook County, Illinois",1687,8.5,41.6,19792,12297,45.4,2019
1400000US17031843100,"Census Tract 8431, Cook County, Illinois",1144,6.7,35,22566,15259,46.9,2019
1400000US17031843200,"Census Tract 8432, Cook County, Illinois",2001,2.5,34.8,49451,25713,12.2,2019
1400000US17031843300,"Census Tract 8433, Cook County, Illinois",1564,15.5,50.8,50486,18222,38.9,2019
1400000US17031843400,"Census Tract 8434, Cook County, Illinois",1035,5.1,32.5,29028,16386,27.7,2019
1400000US17031843500,"Census Tract 8435, Cook County, Illinois",9832,5.1,37.4,29375,1801,37.6,2019
1400000US17031843600,"Census Tract 8436, Cook County, Illinois",2168,18.6,41.1,39167,34552,21.7,2019
1400000US17031843700,"Census Tract 8437, Cook County, Illinois",1863,2.8,34.5,114886,76204,6.4,2019
1400000US17031843800,"Census Tract 8438, Cook County, Illinois",1263,26.4,38,36042,21117,16.7,2019
1400000US17031843900,"Census Tract 8439, Cook County, Illinois",2981,6.6,33.9,33028,29015,30.7,2019
1400000US17031980000,"Census Tract 9800, Cook County, Illinois",0,,,,,,2019
1400000US17031980100,"Census Tract 9801, Cook County, Illinois",0,,,,,,2019
1400000US17031990000,"Census Tract 9900, Cook County, Illinois",0,,,,,,2019
1400000US17031010100,"Census Tract 101, Cook County, Illinois",3887,5.1,35.8,42891,39934,27.6,2020
1400000US17031010201,"Census Tract 102.01, Cook County, Illinois",5600,3.9,38.9,39955,23061,29.4,2020
1400000US17031010202,"Census Tract 102.02, Cook County, Illinois",2584,6.9,36,43839,22364,16.6,2020
1400000US17031010300,"Census Tract 103, Cook County, Illinois",5592,3.4,36.3,44375,34716,12,2020
1400000US17031010400,"Census Tract 104, Cook County, Illinois",4847,5.1,35.9,37198,23942,21.7,2020
1400000US17031010501,"Census Tract 105.01, Cook County, Illinois",3508,5.9,39.6,43097,31738,12.9,2020
1400000US17031010502,"Census Tract 105.02, Cook County, Illinois",2583,3,36.8,40492,27246,32,2020
1400000US17031010503,"Census Tract 105.03, Cook County, Illinois",1846,4.3,36.2,17188,19528,59.9,2020
1400000US17031010600,"Census Tract 106, Cook County, Illinois",5560,1.9,40,57118,38845,16.6,2020
1400000US17031010701,"Census Tract 107.01, Cook County, Illinois",2987,3.8,33,53045,31217,14.6,2020
1400000US17031010702,"Census Tract 107.02, Cook County, Illinois",3739,6.2,38.1,47779,22649,17.5,2020
1400000US17031020100,"Census Tract 201, Cook County, Illinois",3267,7.4,33.5,51068,32984,11,2020
1400000US17031020200,"Census Tract 202, Cook County, Illinois",5024,3.3,32.9,100689,37141,11.2,2020
1400000US17031020301,"Census Tract 203.01, Cook County, Illinois",3937,8.3,38.6,62917,30090,11.7,2020
1400000US17031020302,"Census Tract 203.02, Cook County, Illinois",3739,6.2,33.5,90560,43452,7.9,2020
1400000US17031020400,"Census Tract 204, Cook County, Illinois",3318,4,32.3,65776,42445,13.4,2020
1400000US17031020500,"Census Tract 205, Cook County, Illinois",5139,11.5,33.2,41673,17096,23.4,2020
1400000US17031020601,"Census Tract 206.01, Cook County, Illinois",4383,7.8,27.6,54544,28171,30.3,2020
1400000US17031020602,"Census Tract 206.02, Cook County, Illinois",3986,1.9,29,70795,28911,9.4,2020
1400000US17031020701,"Census Tract 207.01, Cook County, Illinois",1458,6.6,36.5,74167,43522,11.6,2020
1400000US17031020702,"Census Tract 207.02, Cook County, Illinois",5845,9.8,26.2,53350,19820,14.1,2020
1400000US17031020801,"Census Tract 208.01, Cook County, Illinois",5067,3.7,35.9,57295,28712,11.7,2020
1400000US17031020802,"Census Tract 208.02, Cook County, Illinois",6368,8.8,37.6,51980,18862,23.2,2020
1400000US17031020901,"Census Tract 209.01, Cook County, Illinois",4819,3.8,36.3,44653,22321,24.3,2020
1400000US17031020902,"Census Tract 209.02, Cook County, Illinois",3634,5.1,34.9,42472,19677,25.5,2020
1400000US17031030101,"Census Tract 301.01, Cook County, Illinois",3181,13,35,46047,30949,15.7,2020
1400000US17031030102,"Census Tract 301.02, Cook County, Illinois",3021,6.7,37.5,48357,37367,20.2,2020
1400000US17031030103,"Census Tract 301.03, Cook County, Illinois",2393,7.1,37.6,61313,35904,18.9,2020
1400000US17031030104,"Census Tract 301.04, Cook County, Illinois",3334,10.6,32.3,41536,19617,20.1,2020
1400000US17031030200,"Census Tract 302, Cook County, Illinois",5264,4.2,35,77226,45245,12.7,2020
1400000US17031030300,"Census Tract 303, Cook County, Illinois",3095,6.3,38.8,48626,32601,16.3,2020
1400000US17031030400,"Census Tract 304, Cook County, Illinois",2261,2.1,37.5,68102,47106,16.8,2020
1400000US17031030500,"Census Tract 305, Cook County, Illinois",5916,1,40.2,101607,51876,7.7,2020
1400000US17031030601,"Census Tract 306.01, Cook County, Illinois",3287,2.2,38.2,40846,29557,14,2020
1400000US17031030603,"Census Tract 306.03, Cook County, Illinois",2070,3.4,41.4,41760,42044,17.9,2020
1400000US17031030604,"Census Tract 306.04, Cook County, Illinois",3008,1.7,37.7,50732,47076,19.7,2020
1400000US17031030701,"Census Tract 307.01, Cook County, Illinois",1409,8.3,40.4,44375,34171,21.5,2020
1400000US17031030702,"Census Tract 307.02, Cook County, Illinois",2149,13.7,37.5,60992,53726,16.7,2020
1400000US17031030703,"Census Tract 307.03, Cook County, Illinois",2917,7.5,38.4,43469,43674,28.2,2020
1400000US17031030706,"Census Tract 307.06, Cook County, Illinois",2657,15,36,48256,44878,5,2020
1400000US17031030800,"Census Tract 308, Cook County, Illinois",3959,3.4,38.3,84794,57206,10.9,2020
1400000US17031030900,"Census Tract 309, Cook County, Illinois",2740,3.6,37.1,88796,58136,9.1,2020
1400000US17031031000,"Census Tract 310, Cook County, Illinois",3450,3.7,34.8,81898,58885,9.8,2020
1400000US17031031100,"Census Tract 311, Cook County, Illinois",4190,1.7,40.6,71420,45643,18,2020
1400000US17031031200,"Census Tract 312, Cook County, Illinois",5098,1.9,31.6,29676,25982,28.8,2020
1400000US17031031300,"Census Tract 313, Cook County, Illinois",6984,3.3,37.6,54325,38925,21.6,2020
1400000US17031031400,"Census Tract 314, Cook County, Illinois",4602,1.5,35.5,71181,61291,10.9,2020
1400000US17031031501,"Census Tract 315.01, Cook County, Illinois",3913,6,32.1,42519,21865,41.4,2020
1400000US17031031502,"Census Tract 315.02, Cook County, Illinois",3916,4.1,33.6,34201,27014,32,2020
1400000US17031031700,"Census Tract 317, Cook County, Illinois",6195,2.2,36,69688,46688,17.9,2020
1400000US17031031800,"Census Tract 318, Cook County, Illinois",1767,3.1,37.1,74309,57230,12.6,2020
1400000US17031031900,"Census Tract 319, Cook County, Illinois",2209,2.9,36.2,73424,57291,6.9,2020
1400000US17031032100,"Census Tract 321, Cook County, Illinois",6846,5.6,34.8,64712,47207,15.1,2020
1400000US17031040100,"Census Tract 401, Cook County, Illinois",3368,1.3,37.2,81984,51738,6.8,2020
1400000US17031040201,"Census Tract 402.01, Cook County, Illinois",5898,4.2,36.1,86557,44583,4.6,2020
1400000US17031040202,"Census Tract 402.02, Cook County, Illinois",5723,10,36.8,46078,27260,14.7,2020
1400000US17031040300,"Census Tract 403, Cook County, Illinois",2357,11,34.9,83000,38588,12.7,2020
1400000US17031040401,"Census Tract 404.01, Cook County, Illinois",2879,3.6,36.7,103696,63481,3.8,2020
1400000US17031040402,"Census Tract 404.02, Cook County, Illinois",3956,6.5,34.3,89125,57946,5.3,2020
1400000US17031040600,"Census Tract 406, Cook County, Illinois",2250,0.9,38.4,84362,65708,7.2,2020
1400000US17031040700,"Census Tract 407, Cook County, Illinois",2733,4.8,36.8,96791,61767,6.1,2020
1400000US17031040800,"Census Tract 408, Cook County, Illinois",1436,1.8,34.5,79922,57864,5.2,2020
1400000US17031040900,"Census Tract 409, Cook County, Illinois",1659,3.3,36.9,73681,67672,7.1,2020
1400000US17031050100,"Census Tract 501, Cook County, Illinois",2302,2.3,34.7,120045,72502,6.6,2020
1400000US17031050200,"Census Tract 502, Cook County, Illinois",4150,4,34.9,113984,76260,5.1,2020
1400000US17031050300,"Census Tract 503, Cook County, Illinois",1957,2.8,36,129583,71114,5.3,2020
1400000US17031050500,"Census Tract 505, Cook County, Illinois",4133,1.4,36.3,160045,79850,3,2020
1400000US17031050600,"Census Tract 506, Cook County, Illinois",1816,4.7,38.3,103125,88529,5.3,2020
1400000US17031050700,"Census Tract 507, Cook County, Illinois",1171,1.4,36.3,120278,90764,2.6,2020
1400000US17031050800,"Census Tract 508, Cook County, Illinois",1008,3,35.6,146750,67256,0.8,2020
1400000US17031050900,"Census Tract 509, Cook County, Illinois",1162,2.9,33.5,116399,67538,2.7,2020
1400000US17031051000,"Census Tract 510, Cook County, Illinois",1325,1.7,34.8,118523,64009,3.8,2020
1400000US17031051100,"Census Tract 511, Cook County, Illinois",1294,4.5,34.6,142708,70890,3.8,2020
1400000US17031051200,"Census Tract 512, Cook County, Illinois",1289,4.5,37.6,145481,81756,2.2,2020
1400000US17031051300,"Census Tract 513, Cook County, Illinois",2085,4.6,33.2,192083,88889,1.8,2020
1400000US17031051400,"Census Tract 514, Cook County, Illinois",1631,4.1,35,129531,77940,9.5,2020
1400000US17031060100,"Census Tract 601, Cook County, Illinois",2303,1.4,37,101375,72987,3,2020
1400000US17031060200,"Census Tract 602, Cook County, Illinois",1874,2.1,38.3,83897,86848,6.9,2020
1400000US17031060300,"Census Tract 603, Cook County, Illinois",2578,1.5,36.2,115221,69106,3.2,2020
1400000US17031060400,"Census Tract 604, Cook County, Illinois",3067,5.2,36.6,144453,76724,6.7,2020
1400000US17031060500,"Census Tract 605, Cook County, Illinois",1021,3.5,34.5,48393,67203,24.2,2020
1400000US17031060800,"Census Tract 608, Cook County, Illinois",4940,3.2,33.8,72061,64469,8.3,2020
1400000US17031060900,"Census Tract 609, Cook County, Illinois",6374,5.7,41.2,67257,68275,6.8,2020
