geo_id,tract_name,households_total,median_household_income,mean_household_income,households_50k_74k,households_75k_99k,households_100k_149k,households_150k_199k,households_200k_plus,year
1400000US17031801100,"Census Tract 8011, Cook County, Illinois",1672,184375.0,240525.0,11.0,6.0,11.6,20.3,42.8,2019
1400000US17031801200,"Census Tract 8012, Cook County, Illinois",1290,226563.0,342028.0,7.6,8.8,10.7,9.4,54.1,2019
1400000US17031801300,"Census Tract 8013, Cook County, Illinois",1645,164306.0,275962.0,3.9,11.5,9.8,10.3,42.4,2019
1400000US17031801400,"Census Tract 8014, Cook County, Illinois",1091,134803.0,187689.0,9.7,10.0,19.8,11.2,33.5,2019
1400000US17031801500,"Census Tract 8015, Cook County, Illinois",2477,98942.0,149228.0,10.1,6.6,20.4,8.2,21.2,2019
1400000US17031801601,"Census Tract 8016.01, Cook County, Illinois",1789,111082.0,161905.0,13.4,9.8,15.6,11.0,28.8,2019
1400000US17031801603,"Census Tract 8016.03, Cook County, Illinois",1568,52951.0,80800.0,11.7,13.9,15.3,4.4,6.5,2019
1400000US17031801605,"Census Tract 8016.05, Cook County, Illinois",2228,136094.0,173279.0,9.5,7.9,22.6,16.5,28.0,2019
1400000US17031801606,"Census Tract 8016.06, Cook County, Illinois",2568,119113.0,162667.0,14.1,5.4,18.0,17.0,23.3,2019
1400000US17031801607,"Census Tract 8016.07, Cook County, Illinois",2054,94808.0,140072.0,15.2,9.4,16.5,9.3,23.7,2019
1400000US17031801608,"Census Tract 8016.08, Cook County, Illinois",2947,116432.0,155407.0,13.6,9.5,25.6,10.6,24.4,2019
1400000US17031801701,"Census Tract 8017.01, Cook County, Illinois",1230,186111.0,229217.0,7.6,6.1,15.4,14.6,44.3,2019
1400000US17031801702,"Census Tract 8017.02, Cook County, Illinois",1627,120529.0,181039.0,12.2,11.2,18.0,10.9,30.2,2019
1400000US17031801800,"Census Tract 8018, Cook County, Illinois",2298,151136.0,226544.0,9.6,5.9,15.9,15.5,36.5,2019
1400000US17031801901,"Census Tract 8019.01, Cook County, Illinois",1844,93207.0,149161.0,13.9,17.4,11.5,14.5,19.1,2019
1400000US17031801902,"Census Tract 8019.02, Cook County, Illinois",1146,163649.0,226274.0,10.8,11.4,12.7,15.5,39.9,2019
1400000US17031802002,"Census Tract 8020.02, Cook County, Illinois",1673,126250.0,168003.0,9.1,13.1,19.7,11.9,27.9,2019
1400000US17031802003,"Census Tract 8020.03, Cook County, Illinois",865,105066.0,136562.0,8.2,16.4,25.4,14.6,14.1,2019
1400000US17031802004,"Census Tract 8020.04, Cook County, Illinois",2140,37406.0,78800.0,19.5,6.2,8.2,6.1,5.2,2019
1400000US17031802100,"Census Tract 8021, Cook County, Illinois",1158,151094.0,216272.0,4.2,5.4,18.8,13.0,37.6,2019
1400000US17031802200,"Census Tract 8022, Cook County, Illinois",1837,125375.0,190142.0,10.8,11.1,15.3,11.9,30.8,2019
1400000US17031802300,"Census Tract 8023, Cook County, Illinois",2290,126765.0,218516.0,11.3,8.2,15.9,11.6,30.5,2019
1400000US17031802402,"Census Tract 8024.02, Cook County, Illinois",2271,63575.0,88656.0,16.1,9.8,17.6,6.8,8.4,2019
1400000US17031802403,"Census Tract 8024.03, Cook County, Illinois",827,70511.0,80705.0,16.3,19.3,19.2,4.6,3.9,2019
1400000US17031802404,"Census Tract 8024.04, Cook County, Illinois",2756,55441.0,73122.0,13.5,13.2,16.0,7.6,2.3,2019
1400000US17031802503,"Census Tract 8025.03, Cook County, Illinois",2378,81543.0,87505.0,12.6,17.7,20.6,10.0,6.1,2019
1400000US17031802504,"Census Tract 8025.04, Cook County, Illinois",2031,83463.0,95478.0,18.0,18.8,20.5,10.7,6.5,2019
1400000US17031802505,"Census Tract 8025.05, Cook County, Illinois",2411,56479.0,69696.0,27.7,9.2,10.5,3.9,4.2,2019
1400000US17031802506,"Census Tract 8025.06, Cook County, Illinois",758,85648.0,94686.0,13.3,15.7,24.9,10.0,5.5,2019
1400000US17031802605,"Census Tract 8026.05, Cook County, Illinois",2778,98769.0,118092.0,11.3,14.9,20.0,15.0,13.9,2019
1400000US17031802607,"Census Tract 8026.07, Cook County, Illinois",438,123889.0,160976.0,13.0,13.2,24.2,12.1,24.0,2019
1400000US17031802608,"Census Tract 8026.08, Cook County, Illinois",2967,66208.0,90940.0,23.5,14.2,16.0,6.8,6.5,2019
1400000US17031802609,"Census Tract 8026.09, Cook County, Illinois",2314,55354.0,70131.0,20.1,15.7,17.4,2.3,1.2,2019
1400000US17031802610,"Census Tract 8026.10, Cook County, Illinois",630,93194.0,107226.0,19.0,11.3,29.0,8.4,7.6,2019
1400000US17031802701,"Census Tract 8027.01, Cook County, Illinois",2249,94709.0,135850.0,21.9,12.1,21.3,11.2,15.6,2019
1400000US17031802702,"Census Tract 8027.02, Cook County, Illinois",1832,86034.0,106751.0,12.2,11.7,18.9,9.3,15.2,2019
1400000US17031802801,"Census Tract 8028.01, Cook County, Illinois",1928,107571.0,133584.0,13.1,12.1,20.7,11.8,20.3,2019
1400000US17031802802,"Census Tract 8028.02, Cook County, Illinois",2277,109223.0,122777.0,12.3,11.6,23.4,12.2,16.8,2019
1400000US17031802900,"Census Tract 8029, Cook County, Illinois",2068,142900.0,159486.0,7.6,11.8,19.3,17.7,31.2,2019
1400000US17031803005,"Census Tract 8030.05, Cook County, Illinois",1034,74375.0,126373.0,10.9,7.8,19.1,7.7,15.2,2019
1400000US17031803007,"Census Tract 8030.07, Cook County, Illinois",2033,106838.0,123897.0,13.3,16.8,24.2,12.0,16.1,2019
1400000US17031803008,"Census Tract 8030.08, Cook County, Illinois",1663,113179.0,135045.0,12.3,8.6,20.7,20.1,18.4,2019
1400000US17031803010,"Census Tract 8030.10, Cook County, Illinois",1985,113750.0,126827.0,11.1,17.1,28.5,15.2,11.9,2019
1400000US17031803012,"Census Tract 8030.12, Cook County, Illinois",899,74750.0,87098.0,21.6,20.7,14.9,7.2,7.0,2019
1400000US17031803013,"Census Tract 8030.13, Cook County, Illinois",2150,90098.0,110541.0,14.4,8.7,19.6,13.1,12.1,2019
1400000US17031803014,"Census Tract 8030.14, Cook County, Illinois",1385,70505.0,96056.0,22.1,18.0,11.4,7.9,9.4,2019
1400000US17031803015,"Census Tract 8030.15, Cook County, Illinois",1879,79596.0,112252.0,20.0,14.4,15.4,8.1,15.4,2019
1400000US17031803016,"Census Tract 8030.16, Cook County, Illinois",927,102679.0,118286.0,13.6,17.4,34.0,14.1,10.4,2019
1400000US17031803017,"Census Tract 8030.17, Cook County, Illinois",2638,93279.0,124309.0,13.2,15.7,20.1,12.5,12.4,2019
1400000US17031803100,"Census Tract 8031, Cook County, Illinois",1224,121875.0,156303.0,15.4,9.9,18.4,13.3,26.4,2019
1400000US17031803200,"Census Tract 8032, Cook County, Illinois",2200,91009.0,115902.0,17.8,10.4,23.9,9.6,13.1,2019
1400000US17031803300,"Census Tract 8033, Cook County, Illinois",2617,108891.0,123790.0,9.2,11.9,23.0,16.7,13.5,2019
1400000US17031803400,"Census Tract 8034, Cook County, Illinois",2281,125899.0,180796.0,12.1,5.7,29.7,8.5,26.0,2019
1400000US17031803500,"Census Tract 8035, Cook County, Illinois",2271,114375.0,127225.0,12.2,6.1,19.7,10.3,26.0,2019
1400000US17031803603,"Census Tract 8036.03, Cook County, Illinois",2358,169425.0,210111.0,5.0,9.0,17.9,19.3,39.4,2019
1400000US17031803604,"Census Tract 8036.04, Cook County, Illinois",1840,79853.0,98528.0,18.9,17.9,18.3,9.2,9.2,2019
1400000US17031803605,"Census Tract 8036.05, Cook County, Illinois",2646,78611.0,113650.0,15.8,7.7,15.8,15.2,13.0,2019
1400000US17031803606,"Census Tract 8036.06, Cook County, Illinois",2808,51429.0,67943.0,19.3,13.9,13.7,2.8,1.9,2019
1400000US17031803607,"Census Tract 8036.07, Cook County, Illinois",1793,109516.0,123029.0,10.2,17.5,26.4,19.5,11.9,2019
1400000US17031803608,"Census Tract 8036.08, Cook County, Illinois",2813,67380.0,121131.0,20.5,9.1,14.9,7.6,15.9,2019
1400000US17031803610,"Census Tract 8036.10, Cook County, Illinois",3183,65569.0,106161.0,15.6,10.8,14.6,8.9,11.5,2019
1400000US17031803611,"Census Tract 8036.11, Cook County, Illinois",2031,68184.0,74373.0,14.9,20.8,11.4,10.2,1.2,2019
1400000US17031803612,"Census Tract 8036.12, Cook County, Illinois",1259,61426.0,70678.0,26.9,15.3,18.1,0.9,2.8,2019
1400000US17031803701,"Census Tract 8037.01, Cook County, Illinois",1386,89896.0,103638.0,15.7,16.7,21.9,14.8,5.8,2019
1400000US17031803702,"Census Tract 8037.02, Cook County, Illinois",2537,109234.0,143825.0,13.7,10.3,17.7,10.2,23.9,2019
1400000US17031803800,"Census Tract 8038, Cook County, Illinois",1783,93262.0,113456.0,19.0,14.7,17.8,14.1,12.4,2019
1400000US17031803901,"Census Tract 8039.01, Cook County, Illinois",1912,70976.0,87812.0,23.6,13.5,19.5,5.8,6.7,2019
1400000US17031803902,"Census Tract 8039.02, Cook County, Illinois",1238,90750.0,106000.0,19.7,19.1,16.8,9.5,11.2,2019
1400000US17031804000,"Census Tract 8040, Cook County, Illinois",1929,77188.0,90160.0,18.6,12.4,26.7,9.2,4.4,2019
1400000US17031804102,"Census Tract 8041.02, Cook County, Illinois",2494,141786.0,192761.0,7.8,7.7,23.2,17.1,30.1,2019
1400000US17031804104,"Census Tract 8041.04, Cook County, Illinois",1712,116466.0,137796.0,9.3,16.6,26.2,14.7,19.5,2019
1400000US17031804105,"Census Tract 8041.05, Cook County, Illinois",1279,131821.0,151135.0,10.1,6.5,30.5,23.2,18.1,2019
1400000US17031804106,"Census Tract 8041.06, Cook County, Illinois",2690,116667.0,146144.0,19.7,9.3,23.3,14.6,19.1,2019
1400000US17031804108,"Census Tract 8041.08, Cook County, Illinois",1759,91616.0,90534.0,18.4,20.1,28.8,8.6,2.7,2019
1400000US17031804109,"Census Tract 8041.09, Cook County, Illinois",1076,117794.0,138986.0,11.6,6.1,17.5,13.3,24.2,2019
1400000US17031804201,"Census Tract 8042.01, Cook County, Illinois",2835,142521.0,196285.0,8.3,10.6,18.4,13.2,34.2,2019
1400000US17031804202,"Census Tract 8042.02, Cook County, Illinois",2619,132377.0,177179.0,11.5,11.5,17.8,11.4,34.4,2019
1400000US17031804305,"Census Tract 8043.05, Cook County, Illinois",2463,76556.0,79949.0,16.8,21.8,20.0,8.4,2.1,2019
1400000US17031804306,"Census Tract 8043.06, Cook County, Illinois",1714,69500.0,74643.0,24.9,15.0,18.1,5.0,2.5,2019
1400000US17031804308,"Census Tract 8043.08, Cook County, Illinois",2567,75948.0,93509.0,19.6,19.4,19.0,9.7,3.3,2019
1400000US17031804309,"Census Tract 8043.09, Cook County, Illinois",943,81926.0,99055.0,19.3,18.0,23.1,9.4,5.1,2019
1400000US17031804310,"Census Tract 8043.10, Cook County, Illinois",3145,96274.0,112855.0,13.1,19.6,22.8,8.0,15.0,2019
1400000US17031804311,"Census Tract 8043.11, Cook County, Illinois",2739,106212.0,130277.0,14.8,14.7,23.9,13.1,15.8,2019
1400000US17031804403,"Census Tract 8044.03, Cook County, Illinois",2449,79260.0,103614.0,20.5,11.8,19.8,4.8,15.3,2019
1400000US17031804404,"Census Tract 8044.04, Cook County, Illinois",1589,76964.0,85931.0,15.2,14.8,25.3,4.9,6.0,2019
1400000US17031804405,"Census Tract 8044.05, Cook County, Illinois",1083,59965.0,63438.0,23.5,18.5,7.8,5.2,1.1,2019
1400000US17031804406,"Census Tract 8044.06, Cook County, Illinois",1965,72734.0,86715.0,13.3,19.9,15.6,8.1,5.6,2019
1400000US17031804505,"Census Tract 8045.05, Cook County, Illinois",1517,71438.0,86817.0,22.0,20.2,18.9,5.4,3.2,2019
1400000US17031804506,"Census Tract 8045.06, Cook County, Illinois",1805,96458.0,118173.0,18.5,10.6,22.0,12.2,15.4,2019
1400000US17031804507,"Census Tract 8045.07, Cook County, Illinois",4259,105240.0,110945.0,15.8,8.9,25.8,15.4,10.8,2019
1400000US17031804508,"Census Tract 8045.08, Cook County, Illinois",747,61148.0,81034.0,25.8,13.5,12.6,1.5,8.7,2019
1400000US17031804509,"Census Tract 8045.09, Cook County, Illinois",1603,84375.0,96380.0,21.5,16.2,24.8,9.2,5.0,2019
1400000US17031804510,"Census Tract 8045.10, Cook County, Illinois",1426,72411.0,75080.0,20.3,22.7,18.6,5.3,1.1,2019
1400000US17031804511,"Census Tract 8045.11, Cook County, Illinois",724,58203.0,76638.0,23.1,13.5,12.0,9.1,2.8,2019
1400000US17031804603,"Census Tract 8046.03, Cook County, Illinois",2701,66367.0,83938.0,25.2,16.3,11.5,6.7,6.2,2019
1400000US17031804606,"Census Tract 8046.06, Cook County, Illinois",2469,113083.0,131125.0,12.7,12.9,21.5,17.4,18.1,2019
1400000US17031804607,"Census Tract 8046.07, Cook County, Illinois",2494,98984.0,113911.0,18.5,13.4,24.0,16.2,9.3,2019
1400000US17031804608,"Census Tract 8046.08, Cook County, Illinois",1441,88149.0,108681.0,15.1,11.5,21.7,12.9,9.6,2019
1400000US17031804609,"Census Tract 8046.09, Cook County, Illinois",2285,98004.0,138266.0,18.0,17.2,16.5,11.7,19.6,2019
1400000US17031804610,"Census Tract 8046.10, Cook County, Illinois",1124,67319.0,91832.0,27.2,15.9,12.6,10.9,5.7,2019
1400000US17031804611,"Census Tract 8046.11, Cook County, Illinois",1831,88482.0,99769.0,15.5,16.8,22.2,12.6,6.3,2019
1400000US17031804701,"Census Tract 8047.01, Cook County, Illinois",2461,69472.0,78313.0,23.4,13.4,23.2,5.9,2.8,2019
1400000US17031804705,"Census Tract 8047.05, Cook County, Illinois",1593,63277.0,79082.0,13.9,20.5,13.1,8.7,3.5,2019
1400000US17031804706,"Census Tract 8047.06, Cook County, Illinois",760,115500.0,130581.0,15.4,15.1,28.6,12.6,17.0,2019
1400000US17031804709,"Census Tract 8047.09, Cook County, Illinois",2328,67027.0,75804.0,21.0,15.5,16.2,5.4,3.1,2019
1400000US17031804710,"Census Tract 8047.10, Cook County, Illinois",1508,86333.0,103197.0,17.9,17.0,23.9,12.7,7.4,2019
1400000US17031804711,"Census Tract 8047.11, Cook County, Illinois",2961,75377.0,85637.0,17.4,25.8,11.7,7.4,5.7,2019
1400000US17031804712,"Census Tract 8047.12, Cook County, Illinois",1807,97348.0,105692.0,11.1,16.7,26.8,15.3,6.5,2019
1400000US17031804713,"Census Tract 8047.13, Cook County, Illinois",2064,91913.0,102589.0,11.9,32.3,16.4,15.6,6.2,2019
1400000US17031804714,"Census Tract 8047.14, Cook County, Illinois",1224,81181.0,89357.0,19.0,23.7,16.6,8.4,6.0,2019
1400000US17031804715,"Census Tract 8047.15, Cook County, Illinois",1071,51169.0,57960.0,23.5,14.7,11.8,1.4,0.0,2019
1400000US17031804716,"Census Tract 8047.16, Cook County, Illinois",1572,96667.0,110465.0,14.2,19.2,22.8,13.0,10.4,2019
1400000US17031804803,"Census Tract 8048.03, Cook County, Illinois",2132,76280.0,99039.0,20.0,9.8,19.5,13.4,8.3,2019
1400000US17031804804,"Census Tract 8048.04, Cook County, Illinois",2476,80568.0,83521.0,20.4,23.0,22.7,4.2,3.5,2019
1400000US17031804805,"Census Tract 8048.05, Cook County, Illinois",2367,85905.0,93785.0,23.4,13.3,31.5,8.3,4.1,2019
1400000US17031804806,"Census Tract 8048.06, Cook County, Illinois",1061,76058.0,88190.0,15.6,20.6,18.6,5.7,5.6,2019
1400000US17031804807,"Census Tract 8048.07, Cook County, Illinois",1756,88605.0,99924.0,19.7,19.8,25.0,12.2,4.6,2019
1400000US17031804808,"Census Tract 8048.08, Cook County, Illinois",828,107931.0,114409.0,11.5,12.2,28.9,14.4,12.9,2019
1400000US17031804809,"Census Tract 8048.09, Cook County, Illinois",1482,92188.0,102686.0,17.7,18.1,26.5,13.5,5.5,2019
1400000US17031804810,"Census Tract 8048.10, Cook County, Illinois",2441,76799.0,97432.0,11.3,16.6,14.3,7.7,12.6,2019
1400000US17031804901,"Census Tract 8049.01, Cook County, Illinois",2466,109539.0,132615.0,10.9,11.2,32.3,16.6,12.6,2019
1400000US17031804902,"Census Tract 8049.02, Cook County, Illinois",1843,93086.0,106487.0,16.5,13.0,20.0,15.7,9.9,2019
1400000US17031805001,"Census Tract 8050.01, Cook County, Illinois",1831,115094.0,136896.0,14.7,12.2,22.1,10.9,23.2,2019
1400000US17031805002,"Census Tract 8050.02, Cook County, Illinois",3036,43704.0,64512.0,14.7,12.7,11.6,4.5,3.5,2019
1400000US17031805105,"Census Tract 8051.05, Cook County, Illinois",2337,55743.0,77328.0,28.2,10.1,10.7,4.0,6.6,2019
1400000US17031805106,"Census Tract 8051.06, Cook County, Illinois",1211,72022.0,99933.0,21.2,9.5,16.2,9.6,12.6,2019
1400000US17031805107,"Census Tract 8051.07, Cook County, Illinois",2857,52858.0,60330.0,21.3,17.0,9.0,5.8,0.2,2019
1400000US17031805108,"Census Tract 8051.08, Cook County, Illinois",2478,60435.0,85561.0,24.1,11.8,18.5,2.9,6.1,2019
1400000US17031805109,"Census Tract 8051.09, Cook County, Illinois",1685,90417.0,100688.0,9.7,16.0,17.6,12.6,9.5,2019
1400000US17031805110,"Census Tract 8051.10, Cook County, Illinois",1958,81346.0,89741.0,14.2,21.0,18.7,9.6,5.0,2019
1400000US17031805111,"Census Tract 8051.11, Cook County, Illinois",2700,61787.0,68982.0,31.4,16.6,14.3,1.0,3.0,2019
1400000US17031805112,"Census Tract 8051.12, Cook County, Illinois",1229,59180.0,71126.0,21.6,7.5,15.1,7.8,2.7,2019
1400000US17031805201,"Census Tract 8052.01, Cook County, Illinois",1212,94891.0,116770.0,13.4,10.6,19.3,13.0,16.7,2019
1400000US17031805202,"Census Tract 8052.02, Cook County, Illinois",1643,82351.0,114389.0,13.6,17.2,20.5,9.1,10.7,2019
1400000US17031805301,"Census Tract 8053.01, Cook County, Illinois",1157,66250.0,94558.0,20.8,9.2,14.3,9.9,11.0,2019
1400000US17031805302,"Census Tract 8053.02, Cook County, Illinois",1346,86833.0,113598.0,12.5,13.5,20.2,6.2,14.6,2019
1400000US17031805401,"Census Tract 8054.01, Cook County, Illinois",1372,82900.0,94382.0,17.9,14.7,23.5,11.6,5.5,2019
1400000US17031805402,"Census Tract 8054.02, Cook County, Illinois",1814,85980.0,104862.0,12.2,14.1,23.6,11.2,7.7,2019
1400000US17031805501,"Census Tract 8055.01, Cook County, Illinois",1497,112813.0,131544.0,11.2,7.9,18.6,19.5,16.6,2019
1400000US17031805502,"Census Tract 8055.02, Cook County, Illinois",1545,141339.0,202800.0,11.0,7.1,13.3,13.1,35.5,2019
1400000US17031805600,"Census Tract 8056, Cook County, Illinois",1478,143824.0,182229.0,11.9,7.7,19.4,10.8,36.2,2019
1400000US17031805701,"Census Tract 8057.01, Cook County, Illinois",1936,117500.0,157707.0,11.5,11.9,17.4,10.5,28.3,2019
1400000US17031805702,"Census Tract 8057.02, Cook County, Illinois",692,122813.0,135718.0,14.3,9.8,18.1,16.9,22.5,2019
1400000US17031805801,"Census Tract 8058.01, Cook County, Illinois",979,95733.0,137605.0,13.1,17.4,15.2,14.1,18.6,2019
1400000US17031805802,"Census Tract 8058.02, Cook County, Illinois",1861,95469.0,135583.0,10.4,16.9,15.9,12.0,21.3,2019
1400000US17031805901,"Census Tract 8059.01, Cook County, Illinois",1794,81250.0,92001.0,14.2,14.8,23.6,9.4,5.9,2019
1400000US17031805902,"Census Tract 8059.02, Cook County, Illinois",2086,113036.0,142580.0,10.4,11.6,15.5,16.7,23.8,2019
1400000US17031806001,"Census Tract 8060.01, Cook County, Illinois",2356,51684.0,66074.0,22.1,12.6,8.4,4.4,5.3,2019
1400000US17031806002,"Census Tract 8060.02, Cook County, Illinois",2528,58362.0,69530.0,20.8,13.1,16.5,6.5,2.0,2019
1400000US17031806003,"Census Tract 8060.03, Cook County, Illinois",2811,68018.0,74856.0,21.9,17.9,19.0,6.1,2.3,2019
1400000US17031806004,"Census Tract 8060.04, Cook County, Illinois",2688,47763.0,74196.0,15.7,8.7,9.7,5.1,8.1,2019
1400000US17031806102,"Census Tract 8061.02, Cook County, Illinois",1404,90365.0,100680.0,12.5,8.3,21.9,16.1,8.5,2019
1400000US17031806103,"Census Tract 8061.03, Cook County, Illinois",1848,90833.0,113005.0,16.2,14.6,20.7,11.4,13.0,2019
1400000US17031806104,"Census Tract 8061.04, Cook County, Illinois",1714,47753.0,60306.0,16.2,10.0,13.2,5.0,1.5,2019
1400000US17031806201,"Census Tract 8062.01, Cook County, Illinois",2341,49054.0,69980.0,12.5,14.0,12.0,6.5,3.3,2019
1400000US17031806202,"Census Tract 8062.02, Cook County, Illinois",2544,54139.0,71126.0,25.9,8.0,9.0,5.1,5.5,2019
1400000US17031806300,"Census Tract 8063, Cook County, Illinois",1748,94028.0,126275.0,14.9,15.6,22.5,11.7,8.6,2019
1400000US17031806400,"Census Tract 8064, Cook County, Illinois",886,93750.0,108788.0,12.3,6.8,22.1,14.4,12.1,2019
1400000US17031806501,"Census Tract 8065.01, Cook County, Illinois",725,51156.0,67215.0,15.6,17.8,12.8,2.8,3.6,2019
1400000US17031806502,"Census Tract 8065.02, Cook County, Illinois",1506,74063.0,86020.0,24.3,13.8,23.2,9.2,3.1,2019
1400000US17031806600,"Census Tract 8066, Cook County, Illinois",1265,79338.0,81845.0,14.2,19.4,20.7,6.0,4.8,2019
1400000US17031806700,"Census Tract 8067, Cook County, Illinois",1441,122743.0,173849.0,12.1,10.5,21.5,11.0,29.0,2019
1400000US17031806801,"Census Tract 8068.01, Cook County, Illinois",1412,71250.0,102988.0,17.8,10.8,15.7,9.1,11.2,2019
1400000US17031806802,"Census Tract 8068.02, Cook County, Illinois",1080,68294.0,95450.0,23.2,8.8,12.9,12.1,7.7,2019
1400000US17031806900,"Census Tract 8069, Cook County, Illinois",2104,71915.0,99856.0,19.8,10.8,24.7,6.1,6.7,2019
1400000US17031807000,"Census Tract 8070, Cook County, Illinois",1947,64604.0,78375.0,25.8,16.9,14.6,4.8,2.6,2019
1400000US17031807100,"Census Tract 8071, Cook County, Illinois",1160,117177.0,162532.0,7.9,10.2,25.9,12.2,21.5,2019
1400000US17031807200,"Census Tract 8072, Cook County, Illinois",1848,85526.0,116976.0,21.4,10.1,22.4,8.8,13.3,2019
1400000US17031807300,"Census Tract 8073, Cook County, Illinois",2828,65441.0,73512.0,12.4,15.3,19.5,5.7,3.5,2019
1400000US17031807400,"Census Tract 8074, Cook County, Illinois",2205,63136.0,88911.0,16.2,8.7,10.3,14.1,8.3,2019
1400000US17031807500,"Census Tract 8075, Cook County, Illinois",1078,116000.0,121271.0,13.3,14.9,29.0,15.7,13.7,2019
1400000US17031807600,"Census Tract 8076, Cook County, Illinois",2016,64625.0,80298.0,22.1,8.0,18.1,11.3,3.7,2019
1400000US17031807700,"Census Tract 8077, Cook County, Illinois",2119,48338.0,77346.0,7.8,17.0,6.8,10.8,4.5,2019
1400000US17031807800,"Census Tract 8078, Cook County, Illinois",811,106473.0,123527.0,15.9,6.7,16.9,16.3,19.5,2019
1400000US17031807900,"Census Tract 8079, Cook County, Illinois",1406,100833.0,149970.0,12.1,13.3,9.5,17.1,24.0,2019
1400000US17031808001,"Census Tract 8080.01, Cook County, Illinois",1244,101384.0,120543.0,12.9,8.8,19.5,17.2,15.8,2019
1400000US17031808002,"Census Tract 8080.02, Cook County, Illinois",1648,79741.0,104549.0,8.1,9.8,27.4,4.7,9.7,2019
1400000US17031808100,"Census Tract 8081, Cook County, Illinois",1536,50047.0,66845.0,20.8,8.5,11.5,4.8,4.6,2019
1400000US17031808200,"Census Tract 8082, Cook County, Illinois",1789,74129.0,80255.0,15.7,20.5,17.0,9.0,2.9,2019
1400000US17031808301,"Census Tract 8083.01, Cook County, Illinois",2342,71500.0,84900.0,14.2,13.9,18.5,8.9,6.0,2019
1400000US17031808302,"Census Tract 8083.02, Cook County, Illinois",1510,88750.0,100253.0,15.3,8.2,26.2,9.5,10.5,2019
1400000US17031808400,"Census Tract 8084, Cook County, Illinois",1393,94402.0,112239.0,13.5,15.7,23.2,12.0,12.5,2019
1400000US17031808500,"Census Tract 8085, Cook County, Illinois",1334,95071.0,105763.0,13.0,16.4,22.5,16.1,6.1,2019
1400000US17031808600,"Census Tract 8086, Cook County, Illinois",700,168750.0,243309.0,9.4,7.0,15.4,11.0,43.9,2019
1400000US17031808702,"Census Tract 8087.02, Cook County, Illinois",363,70179.0,101178.0,15.2,8.0,16.0,0.0,20.4,2019
1400000US17031808800,"Census Tract 8088, Cook County, Illinois",1374,144853.0,246969.0,12.6,6.2,12.5,11.1,38.1,2019
1400000US17031808900,"Census Tract 8089, Cook County, Illinois",1583,150175.0,211540.0,11.7,9.1,13.5,12.0,38.2,2019
1400000US17031809000,"Census Tract 8090, Cook County, Illinois",1447,149583.0,223416.0,9.1,6.4,16.0,9.3,40.6,2019
1400000US17031809100,"Census Tract 8091, Cook County, Illinois",1383,106103.0,159548.0,9.9,14.0,18.6,7.7,25.0,2019
1400000US17031809200,"Census Tract 8092, Cook County, Illinois",1449,44458.0,55427.0,20.8,11.8,8.5,2.4,3.7,2019
1400000US17031809300,"Census Tract 8093, Cook County, Illinois",1769,30774.0,80722.0,6.9,7.1,4.6,3.1,16.8,2019
1400000US17031809400,"Census Tract 8094, Cook County, Illinois",2652,60031.0,112162.0,12.3,3.2,19.3,5.4,14.0,2019
