geo_id,tract_name,population,median_age,under_18_pct,age_65_plus_pct,white_pct,black_pct,asian_pct,hispanic_pct,year
1400000US17031221500,"Census Tract 2215, Cook County, Illinois",2822,35.0,389,378,1738,152,199,2822,2018
1400000US17031221600,"Census Tract 2216, Cook County, Illinois",3136,31.5,522,136,2263,99,141,3136,2018
1400000US17031222200,"Census Tract 2222, Cook County, Illinois",2226,30.7,401,78,1587,110,154,2226,2018
1400000US17031222500,"Census Tract 2225, Cook County, Illinois",1748,32.5,346,124,650,63,11,1748,2018
1400000US17031222600,"Census Tract 2226, Cook County, Illinois",1573,31.1,252,54,892,68,25,1573,2018
1400000US17031222700,"Census Tract 2227, Cook County, Illinois",2462,29.6,591,184,776,189,30,2462,2018
1400000US17031222800,"Census Tract 2228, Cook County, Illinois",968,29.9,215,37,210,40,0,968,2018
1400000US17031222900,"Census Tract 2229, Cook County, Illinois",1051,28.2,256,105,185,88,0,1051,2018
1400000US17031230100,"Census Tract 2301, Cook County, Illinois",1794,29.7,398,102,574,288,69,1794,2018
1400000US17031230200,"Census Tract 2302, Cook County, Illinois",2149,31.4,608,114,339,321,43,2149,2018
1400000US17031230300,"Census Tract 2303, Cook County, Illinois",1001,28.8,294,48,101,7,0,1001,2018
1400000US17031230400,"Census Tract 2304, Cook County, Illinois",2089,35.3,378,292,234,0,29,2089,2018
1400000US17031230500,"Census Tract 2305, Cook County, Illinois",3489,35.5,909,331,67,334,154,3489,2018
1400000US17031230600,"Census Tract 2306, Cook County, Illinois",7303,26.4,2163,275,137,1590,0,7303,2018
1400000US17031230700,"Census Tract 2307, Cook County, Illinois",5899,31.1,1937,456,430,345,0,5899,2018
1400000US17031230800,"Census Tract 2308, Cook County, Illinois",1425,32.3,420,141,119,47,0,1425,2018
1400000US17031230900,"Census Tract 2309, Cook County, Illinois",4965,31.8,1354,413,978,836,108,4965,2018
1400000US17031231100,"Census Tract 2311, Cook County, Illinois",1292,31.9,367,135,39,717,0,1292,2018
1400000US17031231200,"Census Tract 2312, Cook County, Illinois",6782,29.9,2059,732,51,3873,0,6782,2018
1400000US17031231500,"Census Tract 2315, Cook County, Illinois",5772,38.7,1262,772,154,4717,0,5772,2018
1400000US17031240200,"Census Tract 2402, Cook County, Illinois",1641,33.3,228,141,1234,27,83,1641,2018
1400000US17031240300,"Census Tract 2403, Cook County, Illinois",1215,32.4,200,51,979,53,78,1215,2018
1400000US17031240500,"Census Tract 2405, Cook County, Illinois",2267,33.5,281,38,1832,45,194,2267,2018
1400000US17031240600,"Census Tract 2406, Cook County, Illinois",1506,30.8,306,78,911,78,19,1506,2018
1400000US17031240700,"Census Tract 2407, Cook County, Illinois",1752,31.0,381,105,612,130,64,1752,2018
1400000US17031240800,"Census Tract 2408, Cook County, Illinois",1500,32.5,276,98,527,74,27,1500,2018
1400000US17031240900,"Census Tract 2409, Cook County, Illinois",928,42.0,125,154,294,83,79,928,2018
1400000US17031241000,"Census Tract 2410, Cook County, Illinois",2096,31.4,461,201,756,267,68,2096,2018
1400000US17031241100,"Census Tract 2411, Cook County, Illinois",3826,29.4,676,110,1851,376,143,3826,2018
1400000US17031241200,"Census Tract 2412, Cook County, Illinois",1797,32.2,234,214,1102,46,181,1797,2018
1400000US17031241300,"Census Tract 2413, Cook County, Illinois",2090,30.6,414,151,1399,198,37,2090,2018
1400000US17031241400,"Census Tract 2414, Cook County, Illinois",5230,30.7,611,359,3918,251,276,5230,2018
1400000US17031241500,"Census Tract 2415, Cook County, Illinois",2930,30.3,460,36,2126,72,131,2930,2018
1400000US17031241600,"Census Tract 2416, Cook County, Illinois",3603,29.9,243,168,2197,122,272,3603,2018
1400000US17031242000,"Census Tract 2420, Cook County, Illinois",5254,29.8,596,423,2797,712,395,5254,2018
1400000US17031242100,"Census Tract 2421, Cook County, Illinois",3878,30.9,415,82,2712,41,213,3878,2018
1400000US17031242200,"Census Tract 2422, Cook County, Illinois",3347,31.9,401,64,2598,95,120,3347,2018
1400000US17031242300,"Census Tract 2423, Cook County, Illinois",3306,33.6,383,153,2650,61,176,3306,2018
1400000US17031242400,"Census Tract 2424, Cook County, Illinois",2679,32.9,227,181,2419,46,42,2679,2018
1400000US17031242500,"Census Tract 2425, Cook County, Illinois",3282,33.6,544,323,2012,249,93,3282,2018
1400000US17031242600,"Census Tract 2426, Cook County, Illinois",5752,31.4,1078,296,2816,797,98,5752,2018
1400000US17031242700,"Census Tract 2427, Cook County, Illinois",1669,33.4,321,151,553,408,50,1669,2018
1400000US17031242800,"Census Tract 2428, Cook County, Illinois",1542,34.4,321,146,1173,14,10,1542,2018
1400000US17031242900,"Census Tract 2429, Cook County, Illinois",1617,34.4,242,84,1112,84,88,1617,2018
1400000US17031243000,"Census Tract 2430, Cook County, Illinois",2274,34.8,236,147,1270,78,93,2274,2018
1400000US17031243100,"Census Tract 2431, Cook County, Illinois",2044,33.6,349,169,1377,49,151,2044,2018
1400000US17031243200,"Census Tract 2432, Cook County, Illinois",2206,31.1,417,48,1408,73,65,2206,2018
1400000US17031243300,"Census Tract 2433, Cook County, Illinois",2375,32.4,341,205,1499,44,121,2375,2018
1400000US17031243400,"Census Tract 2434, Cook County, Illinois",2742,32.8,423,247,1372,185,153,2742,2018
1400000US17031243500,"Census Tract 2435, Cook County, Illinois",3584,31.4,475,148,2197,799,282,3584,2018
1400000US17031250200,"Census Tract 2502, Cook County, Illinois",2730,32.6,701,265,40,1433,25,2730,2018
1400000US17031250300,"Census Tract 2503, Cook County, Illinois",5118,30.0,1491,396,40,3370,24,5118,2018
1400000US17031250400,"Census Tract 2504, Cook County, Illinois",4963,35.1,1033,786,23,3916,0,4963,2018
1400000US17031250500,"Census Tract 2505, Cook County, Illinois",7452,41.5,1713,947,2667,2361,229,7452,2018
1400000US17031250600,"Census Tract 2506, Cook County, Illinois",4120,42.2,834,654,53,3559,33,4120,2018
1400000US17031250700,"Census Tract 2507, Cook County, Illinois",5396,38.4,950,758,0,4307,0,5396,2018
1400000US17031250800,"Census Tract 2508, Cook County, Illinois",2427,38.0,690,355,14,1984,13,2427,2018
1400000US17031251000,"Census Tract 2510, Cook County, Illinois",960,30.9,218,137,21,758,0,960,2018
1400000US17031251100,"Census Tract 2511, Cook County, Illinois",4416,32.4,1255,768,93,3676,0,4416,2018
1400000US17031251200,"Census Tract 2512, Cook County, Illinois",4487,38.3,959,643,65,3250,69,4487,2018
1400000US17031251300,"Census Tract 2513, Cook County, Illinois",3934,41.5,670,742,140,3135,0,3934,2018
1400000US17031251400,"Census Tract 2514, Cook County, Illinois",3951,43.4,826,633,270,3392,0,3951,2018
1400000US17031251500,"Census Tract 2515, Cook County, Illinois",4176,36.3,987,376,47,3789,0,4176,2018
1400000US17031251600,"Census Tract 2516, Cook County, Illinois",4161,30.6,1353,488,70,3490,0,4161,2018
1400000US17031251700,"Census Tract 2517, Cook County, Illinois",1329,29.3,299,155,22,960,0,1329,2018
1400000US17031251800,"Census Tract 2518, Cook County, Illinois",4943,27.0,1709,427,188,4494,0,4943,2018
1400000US17031251900,"Census Tract 2519, Cook County, Illinois",4466,27.7,1490,434,115,4106,0,4466,2018
1400000US17031252000,"Census Tract 2520, Cook County, Illinois",5556,32.7,1057,791,55,5299,0,5556,2018
1400000US17031252101,"Census Tract 2521.01, Cook County, Illinois",1284,35.8,260,200,32,1194,0,1284,2018
1400000US17031252102,"Census Tract 2521.02, Cook County, Illinois",7295,31.0,1958,898,115,6902,0,7295,2018
1400000US17031252201,"Census Tract 2522.01, Cook County, Illinois",2922,48.9,440,690,140,2707,8,2922,2018
1400000US17031252202,"Census Tract 2522.02, Cook County, Illinois",4653,33.7,1292,714,58,4432,54,4653,2018
1400000US17031260100,"Census Tract 2601, Cook County, Illinois",1154,42.2,288,181,141,989,0,1154,2018
1400000US17031260200,"Census Tract 2602, Cook County, Illinois",1067,26.0,373,91,0,1024,0,1067,2018
1400000US17031260300,"Census Tract 2603, Cook County, Illinois",1430,35.9,342,158,22,1408,0,1430,2018
1400000US17031260400,"Census Tract 2604, Cook County, Illinois",1145,36.2,324,206,24,1121,0,1145,2018
1400000US17031260500,"Census Tract 2605, Cook County, Illinois",1713,29.5,533,205,5,1627,0,1713,2018
1400000US17031260600,"Census Tract 2606, Cook County, Illinois",2150,25.2,770,194,9,2038,55,2150,2018
1400000US17031260700,"Census Tract 2607, Cook County, Illinois",1816,31.5,631,247,10,1705,0,1816,2018
1400000US17031260800,"Census Tract 2608, Cook County, Illinois",2659,26.9,959,210,56,2517,0,2659,2018
1400000US17031260900,"Census Tract 2609, Cook County, Illinois",1488,33.0,445,104,82,1318,0,1488,2018
1400000US17031261000,"Census Tract 2610, Cook County, Illinois",2321,32.4,620,286,9,2134,0,2321,2018
1400000US17031270500,"Census Tract 2705, Cook County, Illinois",1478,31.0,363,156,0,1381,0,1478,2018
1400000US17031271200,"Census Tract 2712, Cook County, Illinois",1263,37.7,290,105,75,1128,3,1263,2018
1400000US17031271300,"Census Tract 2713, Cook County, Illinois",1316,20.7,598,81,0,1304,12,1316,2018
1400000US17031271400,"Census Tract 2714, Cook County, Illinois",1189,30.0,399,114,37,986,24,1189,2018
1400000US17031271500,"Census Tract 2715, Cook County, Illinois",1623,30.0,493,148,88,1465,0,1623,2018
1400000US17031271800,"Census Tract 2718, Cook County, Illinois",841,20.8,347,63,0,841,0,841,2018
1400000US17031280100,"Census Tract 2801, Cook County, Illinois",6447,32.9,326,470,4479,212,1199,6447,2018
1400000US17031280400,"Census Tract 2804, Cook County, Illinois",1760,28.7,733,74,154,1533,13,1760,2018
1400000US17031280800,"Census Tract 2808, Cook County, Illinois",888,40.6,160,170,55,798,0,888,2018
1400000US17031280900,"Census Tract 2809, Cook County, Illinois",991,27.6,318,52,85,865,10,991,2018
1400000US17031281900,"Census Tract 2819, Cook County, Illinois",6018,30.1,375,157,2410,232,2769,6018,2018
1400000US17031282700,"Census Tract 2827, Cook County, Illinois",2172,34.3,470,197,384,983,261,2172,2018
1400000US17031282800,"Census Tract 2828, Cook County, Illinois",1600,27.2,194,151,459,328,311,1600,2018
1400000US17031283100,"Census Tract 2831, Cook County, Illinois",3257,25.5,726,158,656,1290,972,3257,2018
1400000US17031283200,"Census Tract 2832, Cook County, Illinois",1592,29.5,255,120,639,400,352,1592,2018
1400000US17031283800,"Census Tract 2838, Cook County, Illinois",3605,32.7,722,278,1246,1417,441,3605,2018
1400000US17031290900,"Census Tract 2909, Cook County, Illinois",3746,27.3,1094,446,0,3733,13,3746,2018
1400000US17031291200,"Census Tract 2912, Cook County, Illinois",2480,23.7,849,157,45,2383,0,2480,2018
1400000US17031291600,"Census Tract 2916, Cook County, Illinois",976,37.9,233,125,133,123,0,976,2018
1400000US17031292200,"Census Tract 2922, Cook County, Illinois",2705,31.6,831,238,117,2261,7,2705,2018
1400000US17031292400,"Census Tract 2924, Cook County, Illinois",2203,30.0,491,217,90,2065,1,2203,2018
1400000US17031292500,"Census Tract 2925, Cook County, Illinois",3897,33.8,903,541,107,3449,0,3897,2018
1400000US17031300500,"Census Tract 3005, Cook County, Illinois",2889,33.8,763,273,46,174,0,2889,2018
1400000US17031300600,"Census Tract 3006, Cook County, Illinois",3186,31.1,826,331,263,429,0,3186,2018
1400000US17031300700,"Census Tract 3007, Cook County, Illinois",4721,29.2,1585,351,64,43,32,4721,2018
1400000US17031300800,"Census Tract 3008, Cook County, Illinois",4070,26.6,1473,342,40,0,0,4070,2018
1400000US17031300900,"Census Tract 3009, Cook County, Illinois",4402,30.4,1354,233,240,16,0,4402,2018
1400000US17031301100,"Census Tract 3011, Cook County, Illinois",2423,27.7,846,151,101,171,0,2423,2018
1400000US17031301200,"Census Tract 3012, Cook County, Illinois",4087,26.6,1505,290,128,271,49,4087,2018
1400000US17031301600,"Census Tract 3016, Cook County, Illinois",4881,32.3,1666,513,120,63,0,4881,2018
1400000US17031301701,"Census Tract 3017.01, Cook County, Illinois",3943,31.5,1283,367,121,1,0,3943,2018
1400000US17031301702,"Census Tract 3017.02, Cook County, Illinois",4387,28.2,1407,279,116,0,0,4387,2018
1400000US17031301801,"Census Tract 3018.01, Cook County, Illinois",3625,31.5,1198,448,216,1,0,3625,2018
1400000US17031301802,"Census Tract 3018.02, Cook County, Illinois",3509,32.5,1009,298,54,30,0,3509,2018
1400000US17031301803,"Census Tract 3018.03, Cook County, Illinois",5011,30.1,1401,416,151,147,0,5011,2018
1400000US17031310200,"Census Tract 3102, Cook County, Illinois",1652,34.2,228,166,590,79,208,1652,2018
1400000US17031310300,"Census Tract 3103, Cook County, Illinois",1803,38.0,314,302,480,66,179,1803,2018
1400000US17031310400,"Census Tract 3104, Cook County, Illinois",1181,31.1,205,118,299,102,58,1181,2018
1400000US17031310500,"Census Tract 3105, Cook County, Illinois",1495,30.8,267,113,283,0,7,1495,2018
1400000US17031310600,"Census Tract 3106, Cook County, Illinois",4432,32.6,468,511,895,215,119,4432,2018
1400000US17031310700,"Census Tract 3107, Cook County, Illinois",1460,33.9,171,191,281,46,74,1460,2018
1400000US17031310800,"Census Tract 3108, Cook County, Illinois",4219,31.6,856,477,480,48,164,4219,2018
1400000US17031310900,"Census Tract 3109, Cook County, Illinois",5391,30.6,1452,575,511,31,50,5391,2018
1400000US17031320100,"Census Tract 3201, Cook County, Illinois",13379,38.1,803,2056,9095,415,2407,13379,2018
1400000US17031320400,"Census Tract 3204, Cook County, Illinois",3204,21.2,61,205,2020,293,509,3204,2018
1400000US17031320600,"Census Tract 3206, Cook County, Illinois",4923,32.5,454,377,2908,760,785,4923,2018
1400000US17031330100,"Census Tract 3301, Cook County, Illinois",19889,35.3,2510,1582,9719,4517,4114,19889,2018
1400000US17031330200,"Census Tract 3302, Cook County, Illinois",3475,46.6,610,758,1557,1066,683,3475,2018
1400000US17031340300,"Census Tract 3403, Cook County, Illinois",1837,48.7,315,549,328,24,1383,1837,2018
1400000US17031340400,"Census Tract 3404, Cook County, Illinois",2031,42.5,372,385,207,39,1716,2031,2018
1400000US17031340500,"Census Tract 3405, Cook County, Illinois",1712,47.7,171,612,790,37,635,1712,2018
1400000US17031340600,"Census Tract 3406, Cook County, Illinois",1067,27.5,375,181,0,1033,0,1067,2018
1400000US17031350100,"Census Tract 3501, Cook County, Illinois",2251,30.5,81,238,133,953,964,2251,2018
1400000US17031350400,"Census Tract 3504, Cook County, Illinois",2021,20.8,869,58,32,1985,0,2021,2018
1400000US17031351000,"Census Tract 3510, Cook County, Illinois",3711,39.5,225,564,170,2762,615,3711,2018
1400000US17031351100,"Census Tract 3511, Cook County, Illinois",2213,21.9,1012,180,52,2111,0,2213,2018
1400000US17031351400,"Census Tract 3514, Cook County, Illinois",1836,31.3,591,137,59,1684,49,1836,2018
1400000US17031351500,"Census Tract 3515, Cook County, Illinois",773,25.9,105,15,176,318,203,773,2018
1400000US17031360200,"Census Tract 3602, Cook County, Illinois",1503,30.6,584,153,10,1455,0,1503,2018
1400000US17031380100,"Census Tract 3801, Cook County, Illinois",1983,44.8,463,308,53,1871,0,1983,2018
1400000US17031380200,"Census Tract 3802, Cook County, Illinois",1703,62.3,118,823,19,1630,9,1703,2018
1400000US17031380500,"Census Tract 3805, Cook County, Illinois",866,25.1,325,68,0,858,4,866,2018
1400000US17031380700,"Census Tract 3807, Cook County, Illinois",1275,47.4,191,254,90,1123,0,1275,2018
1400000US17031381200,"Census Tract 3812, Cook County, Illinois",1724,36.4,395,293,63,1487,0,1724,2018
1400000US17031381400,"Census Tract 3814, Cook County, Illinois",1586,32.4,449,133,7,1516,63,1586,2018
1400000US17031381500,"Census Tract 3815, Cook County, Illinois",375,35.7,114,30,13,346,5,375,2018
1400000US17031381700,"Census Tract 3817, Cook County, Illinois",0,-,0,0,0,0,0,0,2018
1400000US17031381800,"Census Tract 3818, Cook County, Illinois",1254,37.4,193,118,95,1130,29,1254,2018
1400000US17031381900,"Census Tract 3819, Cook County, Illinois",1267,38.6,274,153,31,1116,5,1267,2018
1400000US17031390100,"Census Tract 3901, Cook County, Illinois",1570,31.7,503,109,39,1290,106,1570,2018
1400000US17031390200,"Census Tract 3902, Cook County, Illinois",1656,40.8,349,144,302,1092,115,1656,2018
1400000US17031390300,"Census Tract 3903, Cook County, Illinois",2843,34.1,761,396,359,2337,22,2843,2018
1400000US17031390400,"Census Tract 3904, Cook County, Illinois",2480,46.9,294,620,295,2082,11,2480,2018
1400000US17031390500,"Census Tract 3905, Cook County, Illinois",1496,39.2,254,181,365,838,144,1496,2018
1400000US17031390600,"Census Tract 3906, Cook County, Illinois",1756,36.9,461,215,829,715,63,1756,2018
1400000US17031390700,"Census Tract 3907, Cook County, Illinois",5639,36.2,473,1325,996,3390,925,5639,2018
1400000US17031400300,"Census Tract 4003, Cook County, Illinois",1317,32.8,390,120,30,1168,13,1317,2018
1400000US17031400400,"Census Tract 4004, Cook County, Illinois",2120,31.0,679,209,18,2086,0,2120,2018
1400000US17031400500,"Census Tract 4005, Cook County, Illinois",1797,30.1,543,153,4,1754,0,1797,2018
1400000US17031400800,"Census Tract 4008, Cook County, Illinois",2706,32.1,811,259,19,2407,0,2706,2018
1400000US17031410100,"Census Tract 4101, Cook County, Illinois",2176,32.9,224,295,769,801,158,2176,2018
1400000US17031410200,"Census Tract 4102, Cook County, Illinois",1586,26.7,134,75,646,352,316,1586,2018
1400000US17031410500,"Census Tract 4105, Cook County, Illinois",2440,28.1,236,236,946,959,266,2440,2018
1400000US17031410600,"Census Tract 4106, Cook County, Illinois",2699,28.4,398,288,1035,883,317,2699,2018
1400000US17031410700,"Census Tract 4107, Cook County, Illinois",2089,29.6,191,218,1253,359,216,2089,2018
1400000US17031410800,"Census Tract 4108, Cook County, Illinois",3051,32.1,434,430,1190,889,506,3051,2018
1400000US17031410900,"Census Tract 4109, Cook County, Illinois",3369,32.7,509,535,1650,849,334,3369,2018
1400000US17031411000,"Census Tract 4110, Cook County, Illinois",3169,50.5,218,911,1431,1218,204,3169,2018
1400000US17031411100,"Census Tract 4111, Cook County, Illinois",2295,31.8,408,329,1572,114,381,2295,2018
